season,year,month,day,city,sport,event,url,medal,winner,country
Winter,1976,2,13,Innsbruck,Speed Skating,"1,500 metres, Men",/results/1039,Silver,Yury Kondakov,Soviet Union
Winter,1976,2,13,Innsbruck,Speed Skating,"1,500 metres, Men",/results/1039,Bronze,Hans van Helden,Netherlands
Winter,1976,2,14,Innsbruck,Alpine Skiing,"Slalom, Men",/results/1320,Gold,Piero Gros,Italy
Winter,1976,2,14,Innsbruck,Alpine Skiing,"Slalom, Men",/results/1320,Silver,Gustavo Thoeni,Italy
Winter,1976,2,14,Innsbruck,Alpine Skiing,"Slalom, Men",/results/1320,Bronze,Willi Frommelt,Liechtenstein
Winter,1976,2,14,Innsbruck,Bobsleigh,"Four, Men",/results/354,Gold,East Germany 1,East Germany
Winter,1976,2,14,Innsbruck,Bobsleigh,"Four, Men",/results/354,Silver,Switzerland 2,Switzerland
Winter,1976,2,14,Innsbruck,Bobsleigh,"Four, Men",/results/354,Bronze,West Germany 1,West Germany
Winter,1976,2,14,Innsbruck,Cross Country Skiing,"50 kilometres, Men",/results/1974,Gold,Ivar Formo,Norway
Winter,1976,2,14,Innsbruck,Cross Country Skiing,"50 kilometres, Men",/results/1974,Silver,Gert-Dietmar Klause,East Germany
Winter,1976,2,14,Innsbruck,Cross Country Skiing,"50 kilometres, Men",/results/1974,Bronze,Benny Södergren,Sweden
Winter,1976,2,14,Innsbruck,Ice Hockey,"Ice Hockey, Men",/results/20435,Gold,Soviet Union,Soviet Union
Winter,1976,2,14,Innsbruck,Ice Hockey,"Ice Hockey, Men",/results/20435,Silver,Czechoslovakia,Czechoslovakia
Winter,1976,2,14,Innsbruck,Ice Hockey,"Ice Hockey, Men",/results/20435,Bronze,West Germany,West Germany
Winter,1976,2,14,Innsbruck,Speed Skating,"10,000 metres, Men",/results/1041,Gold,Piet Kleine,Netherlands
Winter,1976,2,14,Innsbruck,Speed Skating,"10,000 metres, Men",/results/1041,Silver,Sten Stensen,Norway
Winter,1976,2,14,Innsbruck,Speed Skating,"10,000 metres, Men",/results/1041,Bronze,Hans van Helden,Netherlands
Winter,1976,2,15,Innsbruck,Ski Jumping,"Large Hill, Individual, Men",/results/2397,Gold,Karl Schnabl,Austria
Winter,1976,2,15,Innsbruck,Ski Jumping,"Large Hill, Individual, Men",/results/2397,Silver,Toni Innauer,Austria
Winter,1976,2,15,Innsbruck,Ski Jumping,"Large Hill, Individual, Men",/results/2397,Bronze,Henry Glaß,East Germany
Summer,1976,7,18,Montréal,Cycling Road,"100 kilometres Team Time Trial, Men",/results/154369,Gold,Soviet Union,Soviet Union
Summer,1976,7,18,Montréal,Cycling Road,"100 kilometres Team Time Trial, Men",/results/154369,Silver,Poland,Poland
